Patients_4 Microbes_18 1.0 12.4736267793 15.9207860002
Patients_4 Microbes_19 0.0 12.4736267793 10.483435
Patients_5 Microbes_0 0.0 11.82701369 13.7677003177
Patients_5 Microbes_1 1.0 11.82701369 7.217392
Patients_5 Microbes_2 0.0 11.82701369 14.8783612386
Patients_5 Microbes_3 0.0 11.82701369 10.1305275
Patients_5 Microbes_4 1.0 11.82701369 17.87765525
Patients_5 Microbes_5 0.0 11.82701369 12.85527374
Patients_5 Microbes_6 1.0 11.82701369 14.9768565
Patients_5 Microbes_7 0.9668 11.82701369 19.28084
Patients_5 Microbes_8 1.0 11.82701369 16.741390284
Patients_5 Microbes_9 0.0 11.82701369 29.0239150011
Patients_5 Microbes_10 1.0 11.82701369 13.93692925
Patients_5 Microbes_11 0.0 11.82701369 9.01823501595
Patients_5 Microbes_12 0.0 11.82701369 14.8388228765
Patients_5 Microbes_13 1.0 11.82701369 21.45061825
Patients_5 Microbes_14 0.0 11.82701369 9.25479575007
Patients_5 Microbes_15 0.0 11.82701369 21.3829381961
Patients_5 Microbes_16 1.0 11.82701369 29.7658275948
Patients_5 Microbes_17 0.0 11.82701369 17.1977152
Patients_5 Microbes_18 0.5544 11.82701369 15.9207860002
Patients_5 Microbes_19 1.0 11.82701369 10.483435
Patients_6 Microbes_0 0.0 10.86198211 13.7677003177
Patients_6 Microbes_1 1.0 10.86198211 7.217392
Patients_6 Microbes_2 0.0 10.86198211 14.8783612386
Patients_6 Microbes_3 1.0 10.86198211 10.1305275
Patients_6 Microbes_4 1.0 10.86198211 17.87765525
Patients_6 Microbes_5 1.0 10.86198211 12.85527374
Patients_6 Microbes_6 0.0495 10.86198211 14.9768565
Patients_6 Microbes_7 1.0 10.86198211 19.28084
Patients_6 Microbes_8 1.0 10.86198211 16.741390284
Patients_6 Microbes_9 0.0 10.86198211 29.0239150011
Patients_6 Microbes_10 1.0 10.86198211 13.93692925
Patients_6 Microbes_11 0.0 10.86198211 9.01823501595
Patients_6 Microbes_12 1.0 10.86198211 14.8388228765
Patients_6 Microbes_13 1.0 10.86198211 21.45061825
Patients_6 Microbes_14 1.0 10.86198211 9.25479575007
Patients_6 Microbes_15 0.0 10.86198211 21.3829381961
Patients_6 Microbes_16 0.0 10.86198211 29.7658275948
Patients_6 Microbes_17 1.0 10.86198211 17.1977152
Patients_6 Microbes_18 0.0 10.86198211 15.9207860002
Patients_6 Microbes_19 0.0 10.86198211 10.483435
Patients_7 Microbes_0 1.0 9.1340342817 13.7677003177
Patients_7 Microbes_1 0.105 9.1340342817 7.217392
Patients_7 Microbes_2 0.0 9.1340342817 14.8783612386
Patients_7 Microbes_3 0.0 9.1340342817 10.1305275
Patients_7 Microbes_4 1.0 9.1340342817 17.87765525
Patients_7 Microbes_5 1.0 9.1340342817 12.85527374
Patients_7 Microbes_6 0.0 9.1340342817 14.9768565
Patients_7 Microbes_7 1.0 9.1340342817 19.28084
Patients_7 Microbes_8 0.0 9.1340342817 16.741390284
Patients_7 Microbes_9 0.0 9.1340342817 29.0239150011
Patients_7 Microbes_10 0.3049 9.1340342817 13.93692925
Patients_7 Microbes_11 0.0 9.1340342817 9.01823501595
Patients_7 Microbes_12 0.0 9.1340342817 14.8388228765
Patients_7 Microbes_13 0.0 9.1340342817 21.45061825
Patients_7 Microbes_14 0.0 9.1340342817 9.25479575007
Patients_7 Microbes_15 0.0 9.1340342817 21.3829381961
Patients_7 Microbes_16 0.0 9.1340342817 29.7658275948
Patients_7 Microbes_17 0.0 9.1340342817 17.1977152
Patients_7 Microbes_18 0.0 9.1340342817 15.9207860002
Patients_7 Microbes_19 0.0 9.1340342817 10.483435
Patients_8 Microbes_0 0.0 10.5320608369 13.7677003177
Patients_8 Microbes_1 0.0 10.5320608369 7.217392
Patients_8 Microbes_2 0.0 10.5320608369 14.8783612386
Patients_8 Microbes_3 0.0 10.5320608369 10.1305275
Patients_8 Microbes_4 1.0 10.5320608369 17.87765525
Patients_8 Microbes_5 0.7687 10.5320608369 12.85527374
Patients_8 Microbes_6 0.0501 10.5320608369 14.9768565
Patients_8 Microbes_7 1.0 10.5320608369 19.28084
Patients_8 Microbes_8 1.0 10.5320608369 16.741390284
Patients_8 Microbes_9 0.0 10.5320608369 29.0239150011
Patients_8 Microbes_10 1.0 10.5320608369 13.93692925
Patients_8 Microbes_11 0.0 10.5320608369 9.01823501595
Patients_8 Microbes_12 0.0 10.5320608369 14.8388228765
Patients_8 Microbes_13 0.0 10.5320608369 21.45061825
Patients_8 Microbes_14 0.0 10.5320608369 9.25479575007
Patients_8 Microbes_15 0.0 10.5320608369 21.3829381961
Patients_8 Microbes_16 0.0 10.5320608369 29.7658275948
Patients_8 Microbes_17 0.0 10.5320608369 17.1977152
Patients_8 Microbes_18 0.0 10.5320608369 15.9207860002
Patients_8 Microbes_19 0.0 10.5320608369 10.483435
Patients_9 Microbes_0 0.0 12.9426872652 13.7677003177
Patients_9 Microbes_1 1.0 12.9426872652 7.217392
Patients_9 Microbes_2 0.0 12.9426872652 14.8783612386
Patients_9 Microbes_3 0.0 12.9426872652 10.1305275
Patients_9 Microbes_4 1.0 12.9426872652 17.87765525
Patients_9 Microbes_5 1.0 12.9426872652 12.85527374
Patients_9 Microbes_6 0.0 12.9426872652 14.9768565
Patients_9 Microbes_7 1.0 12.9426872652 19.28084
Patients_9 Microbes_8 0.4736 12.9426872652 16.741390284
Patients_9 Microbes_9 0.0 12.9426872652 29.0239150011
Patients_9 Microbes_10 1.0 12.9426872652 13.93692925
Patients_9 Microbes_11 0.0 12.9426872652 9.01823501595
Patients_9 Microbes_12 0.0 12.9426872652 14.8388228765
Patients_9 Microbes_13 0.0 12.9426872652 21.45061825
Patients_9 Microbes_14 1.0 12.9426872652 9.25479575007
Patients_9 Microbes_15 0.0 12.9426872652 21.3829381961
Patients_9 Microbes_16 0.0 12.9426872652 29.7658275948
Patients_9 Microbes_17 1.0 12.9426872652 17.1977152
Patients_9 Microbes_18 0.0 12.9426872652 15.9207860002
Patients_9 Microbes_19 0.0 12.9426872652 10.483435
